movieId,title,avg_rating,num_ratings,rating_std,genres,genre_vec,popularity,movie_idx
140,Up Close and Personal (1996),3.3426,505,0.9853,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.07375969559489627,130
141,"Birdcage, The (1996)",3.5103,2190,0.9744,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.32035709058973794,131
144,"Brothers McMullen, The (1995)",3.4408,439,0.9845,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06410068783842175,132
145,Bad Boys (1995),3.2435,1154,0.9659,Action|Comedy|Crime|Drama|Thriller,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.1687399385335623,133
146,"Amazing Panda Adventure, The (1995)",2.9286,56,0.8986,Adventure|Children,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008049173130395427,134
147,"Basketball Diaries, The (1995)",3.599,399,0.9078,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.05824674374358872,135
148,"Awfully Big Adventure, An (1995)",2.8026,38,1.1212,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00541489828772056,136
149,Amateur (1994),3.5857,105,0.9843,Crime|Drama|Thriller,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.015220254646565897,137
150,Apollo 13 (1995),3.8641,4845,0.8642,Adventure|Drama|IMAX,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.7089126298842808,138
151,Rob Roy (1995),3.5785,1318,0.9144,Action|Drama|Romance|War,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",0.19274110932237776,139
152,"Addiction, The (1995)",3.525,60,1.2729,Drama|Horror,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.00863456753987873,140
153,Batman Forever (1995),2.8809,3290,0.9576,Action|Adventure|Comedy|Crime,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4813405531976465,141
154,Beauty of the Day (Belle de jour) (1967),3.8302,315,0.9295,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04595346114443934,142
155,Beyond Rangoon (1995),3.4808,130,0.9872,Adventure|Drama|War,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.018878969705836544,143
156,Blue in the Face (1995),3.4692,146,1.019,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02122054734376976,144
157,Canadian Bacon (1995),2.7554,276,1.0112,Comedy|War,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.04024586565197713,145
158,Casper (1995),2.951,1315,1.0089,Adventure|Children,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.19230206351526527,146
159,Clockers (1995),3.2866,246,0.8813,Crime|Drama|Mystery,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.03585540758085235,147
160,Congo (1995),2.631,1466,1.0079,Action|Adventure|Mystery|Sci-Fi,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",0.21440070247325999,148
161,Crimson Tide (1995),3.752,2468,0.8406,Drama|Thriller|War,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",0.3610420020488276,149
162,Crumb (1994),3.9935,615,0.9719,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.08985804185568712,150
163,Desperado (1995),3.4324,1531,0.9574,Action|Romance|Western,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0.22391336162736367,151
164,Devil in a Blue Dress (1995),3.458,464,0.8047,Crime|Film-Noir|Mystery|Thriller,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.0677594028976924,152
165,Die Hard: With a Vengeance (1995),3.4981,3348,0.8777,Action|Crime|Thriller,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.4898287721351544,153
166,"Doom Generation, The (1995)",2.6438,73,1.2673,Comedy|Crime|Drama,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010537099370699467,154
167,Feast of July (1995),3.1667,9,1.0,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011707888189666075,155
168,First Knight (1995),3.1006,1198,1.0934,Action|Drama|Romance,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.17517927703787864,156
169,Free Willy 2: The Adventure Home (1995),2.282,344,1.1273,Adventure|Children|Drama,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.05019757061319329,157
170,Hackers (1995),3.1566,798,1.009,Action|Adventure|Crime|Thriller,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.11663983608954827,158
171,Jeffrey (1995),3.6447,152,1.0523,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022098638957994715,159
172,Johnny Mnemonic (1995),2.704,1282,1.0158,Action|Sci-Fi|Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.18747255963702802,160
173,Judge Dredd (1995),2.532,1533,1.0338,Action|Crime|Sci-Fi,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.22420605883210531,161
174,Jury Duty (1995),2.5461,206,1.1861,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030001463486019314,162
175,Kids (1995),3.451,510,1.1148,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0744914386067504,163
176,Living in Oblivion (1995),3.8502,247,0.8524,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036001756183223176,164
177,Lord of Illusions (1995),2.8509,218,1.0447,Horror,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.03175764671446923,165
178,Love & Human Remains (1993),3.2333,60,0.933,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00863456753987873,166
179,Mad Love (1995),2.5573,131,1.0423,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.019025318308207372,167
180,Mallrats (1995),3.5429,804,1.0138,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.11751792770377323,168
181,Mighty Morphin Power Rangers: The Movie (1995),1.9297,263,1.1378,Action|Children,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03834333382115639,169
182,Moonlight and Valentino (1995),3.0608,74,0.7576,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.010683447973070293,170
183,Mute Witness (1994),3.4113,62,0.9181,Comedy|Horror|Thriller,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.008927264744620382,171
184,Nadja (1994),3.3333,33,1.0987,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00468315527586643,172
185,"Net, The (1995)",3.1188,2567,0.962,Action|Crime|Thriller,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.37553051368353935,173
186,Nine Months (1995),2.8733,1042,0.9509,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.1523488950680298,174
187,Party Girl (1995),3.5632,95,0.9767,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013756768622857638,175
188,"Prophecy, The (1995)",3.3661,254,1.0242,Fantasy|Horror|Mystery,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0.03702619639981896,176
189,Reckless (1995),2.939,41,0.813,Comedy|Fantasy,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005853944094833037,177
190,Safe (1995),3.6198,96,1.0251,Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.013903117225228464,178
191,"Scarlet Letter, The (1995)",2.6901,171,1.1511,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.02487926240304041,179
192,"Show, The (1995)",3.0,8,0.5,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0010244402165957816,180
193,Showgirls (1995),2.2783,785,1.1877,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.11473730425872752,181
194,Smoke (1995),3.8752,665,0.8759,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.09717547197422842,182
195,Something to Talk About (1995),3.1148,357,0.939,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.05210010244401403,183
196,Species (1995),2.8357,1293,0.9794,Horror|Sci-Fi,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0.1890823942631071,184
197,"Stars Fell on Henrietta, The (1995)",2.8846,13,1.0769,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0017561832284499113,185
198,Strange Days (1995),3.4201,907,0.9615,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",0.1325918337479683,186
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",3.6786,154,1.1377,Drama|Musical|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0.022391336162736367,187
200,"Tie That Binds, The (1995)",2.8182,33,0.9986,Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.00468315527586643,188
201,Three Wishes (1995),3.0139,36,0.8699,Drama|Fantasy,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0051222010829789074,189
202,Total Eclipse (1995),2.9429,35,0.9619,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.004975852480608081,190
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3.1444,547,1.1097,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.07990633689447096,191
204,Under Siege 2: Dark Territory (1995),3.0006,801,1.0616,Action,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.11707888189666074,192
205,Unstrung Heroes (1995),3.5325,123,0.9579,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017854529489240763,193
206,Unzipped (1995),3.4495,109,1.0491,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0158056490560492,194
207,"Walk in the Clouds, A (1995)",3.3917,540,1.0588,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.07888189667787518,195
208,Waterworld (1995),2.854,2768,1.0221,Action|Adventure|Sci-Fi,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.40494658276007534,196
209,White Man's Burden (1995),3.0357,70,0.9722,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010098053563586989,197
210,Wild Bill (1995),2.9111,45,0.9562,Western,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.006439338504316341,198
211,"Browning Version, The (1994)",3.6574,54,0.9069,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007756475925653775,199
212,Bushwhacked (1995),2.5957,47,1.1187,Adventure|Comedy|Crime|Mystery,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.006732035709057993,200
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),4.0483,176,0.9938,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.025611005414894538,201
214,Before the Rain (Pred dozhdot) (1994),4.1758,91,0.9445,Drama|War,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.013171374213374333,202
215,Before Sunrise (1995),3.9038,520,0.9595,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.07595492463045866,203
216,Billy Madison (1995),3.1969,894,1.1167,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.13068930191714756,204
217,"Babysitter, The (1995)",2.8711,97,0.9505,Drama|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.01404946582759929,205
218,Boys on the Side (1995),3.3156,442,0.9456,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06453973364553424,206
219,"Cure, The (1995)",3.4113,62,1.1864,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008927264744620382,207
220,Castle Freak (1995),2.7222,27,1.1653,Horror,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.0038050636616414743,208
222,Circle of Friends (1995),3.5783,626,0.9005,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.09146787648176621,209
223,Clerks (1994),3.8171,2408,0.9949,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.352261085906578,210
224,Don Juan DeMarco (1995),3.4845,901,0.9285,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.13171374213374334,211
225,Disclosure (1994),3.2258,1324,0.8824,Drama|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.1936192009366027,212
227,Drop Zone (1994),3.0407,479,0.8924,Action|Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.0699546319332548,213
228,Destiny Turns on the Radio (1995),2.58,50,1.06,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00717108151617047,214
229,Death and the Maiden (1994),3.4491,226,0.8432,Drama|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.032928435533435836,215
230,Dolores Claiborne (1995),3.6223,740,0.8912,Drama|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.10815161715204036,216
231,Dumb & Dumber (Dumb and Dumber) (1994),2.9495,3260,1.1909,Adventure|Comedy,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4769500951265217,217
232,Eat Drink Man Woman (Yin shi nan nu) (1994),4.0257,583,0.8433,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0851748865798207,218
233,Exotica (1994),3.5698,351,1.0015,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.051222010829789076,219
234,Exit to Eden (1994),2.6652,339,0.9765,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04946582760133916,220
235,Ed Wood (1994),3.6261,1626,0.9997,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.23781647885259213,221
236,French Kiss (1995),3.3264,1221,0.9272,Action|Comedy|Romance,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.17854529489240764,222
237,Forget Paris (1995),3.2099,674,0.8822,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.09849260939556585,223
238,Far From Home: The Adventures of Yellow Dog (1995),3.1197,71,1.0497,Adventure|Children,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010244402165957815,224
239,"Goofy Movie, A (1995)",3.0905,326,1.0726,Animation|Children|Comedy|Romance,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.047563295770518425,225
240,Hideaway (1995),2.8333,78,0.9222,Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.011268842382553596,226
241,Fluke (1995),3.3182,55,1.1256,Children|Drama,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0079028245280246,227
242,Farinelli: il castrato (1994),3.32,100,0.9125,Drama|Musical,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.014488511634711767,228
243,Gordy (1995),2.3333,36,1.1365,Children|Comedy|Fantasy,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0051222010829789074,229
244,Gumby: The Movie (1995),2.5,25,1.1916,Animation|Children,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0035123664568998225,230
245,"Glass Shield, The (1994)",3.0263,19,0.8656,Crime|Drama,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0026342748426748668,231
246,Hoop Dreams (1994),4.0266,1035,0.951,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.151324454851434,232
247,Heavenly Creatures (1994),3.8319,788,0.9176,Crime|Drama,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.11517635006584001,233
248,Houseguest (1994),3.0433,323,0.9292,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04712424996340595,234
249,Immortal Beloved (1994),3.7342,491,0.9194,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0717108151617047,235
250,Heavyweights (Heavy Weights) (1995),3.0549,82,1.0181,Children|Comedy,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0118542367920369,236
251,"Hunted, The (1995)",2.9444,45,1.0393,Action,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006439338504316341,237
252,I.Q. (1994),3.2213,1028,0.9098,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.15030001463483822,238
253,Interview with the Vampire: The Vampire Chronicles (1994),3.4759,2723,0.9146,Drama|Horror,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.39836089565338817,239
254,Jefferson in Paris (1995),2.8582,67,0.9011,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009659007756474512,240
255,"Jerky Boys, The (1995)",2.1729,107,1.0702,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01551295185130755,241
256,Junior (1994),2.698,990,1.0383,Comedy|Sci-Fi,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.14473876774474684,242
257,Just Cause (1995),3.4115,373,0.8089,Mystery|Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.05444168008194725,243
258,"Kid in King Arthur's Court, A (1995)",2.6027,185,1.0502,Adventure|Children|Comedy|Fantasy|Romance,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.02692814283623197,244
259,Kiss of Death (1995),2.9869,191,0.9399,Crime|Drama|Thriller,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.027806234450456928,245
260,Star Wars: Episode IV - A New Hope (1977),4.2068,5577,0.8958,Action|Adventure|Sci-Fi,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.8160398068197254,246
261,Little Women (1994),3.5872,1043,1.0077,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.15249524367040063,247
262,"Little Princess, A (1995)",3.7843,415,0.932,Children|Drama,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.06058832138152193,248
263,Ladybird Ladybird (1994),3.8,40,1.0536,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005707595492462211,249
264,"Enfer, L' (1994)",3.1579,19,1.1704,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0026342748426748668,250
265,Like Water for Chocolate (Como agua para chocolate) (1992),3.9631,1191,0.9442,Drama|Fantasy|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.17415483682128285,251
266,Legends of the Fall (1994),3.5154,1525,1.0148,Drama|Romance|War|Western,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",0.22303527001313872,252
267,Major Payne (1995),2.926,385,1.0783,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.05619786331039716,253
268,Little Odessa (1994),3.3433,67,0.9589,Crime|Drama,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009659007756474512,254
269,My Crazy Life (Mi vida loca) (1993),3.6346,52,0.8555,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0074637787209121224,255
270,Love Affair (1994),3.1423,130,0.9492,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.018878969705836544,256
271,Losing Isaiah (1995),3.3841,151,0.8563,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02195229035562389,257
272,"Madness of King George, The (1994)",3.7503,841,0.8963,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.12293282599149379,258
273,Mary Shelley's Frankenstein (Frankenstein) (1994),3.1212,726,0.9652,Drama|Horror|Sci-Fi,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0.1061027367188488,259
274,Man of the House (1995),2.8644,118,0.9425,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017122786477386635,260
