movie_idx,movieId,title,genres,avg_rating,popularity
347,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,4.0,0.0077564759256537
348,364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,3.7879,0.5691497146201421
349,365,Little Buddha (1993),Drama,3.218,0.0250256110054112
350,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,2.8887,0.0346846187618857
351,367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,3.1574,0.4950973218205041
352,368,Maverick (1994),Adventure|Comedy|Western,3.4258,0.2521586418849331
353,369,Mrs. Parker and the Vicious Circle (1994),Drama,3.3349,0.0158056490560492
354,370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,2.9192,0.2098638957997644
355,371,"Paper, The (1994)",Comedy|Drama,3.215,0.0624908532123426
356,372,Reality Bites (1994),Comedy|Drama|Romance,3.2556,0.1166398360895482
357,373,Red Rock West (1992),Thriller,3.7827,0.0581003951412179
358,374,Richie Rich (1994),Children|Comedy,2.4547,0.0758085760280878
359,375,Safe Passage (1994),Drama,3.1739,0.0032196692521581
360,376,"River Wild, The (1994)",Action|Thriller,3.2863,0.1642031318600667
361,377,Speed (1994),Action|Romance|Thriller,3.4852,0.6227133030878643
362,378,Speechless (1994),Comedy|Romance,3.134,0.038636031025898
363,379,Timecop (1994),Action|Sci-Fi|Thriller,2.7106,0.0787355480755043
364,380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,3.4913,0.6511049319478046
365,381,When a Man Loves a Woman (1994),Drama|Romance,3.3721,0.0684911459095465
366,382,Wolf (1994),Drama|Horror|Romance|Thriller,3.0277,0.0737596955948962
367,383,Wyatt Earp (1994),Western,3.259,0.0733206497877838
368,384,Bad Company (1995),Action|Crime|Drama,2.9655,0.012585979803891
369,385,"Man of No Importance, A (1994)",Drama,3.8636,0.0014634860237082
370,386,S.F.W. (1994),Drama,2.9024,0.005853944094833
371,387,"Low Down Dirty Shame, A (1994)",Action|Comedy,2.7171,0.0109761451778119
372,388,Boys Life (1995),Drama,3.7755,0.0070247329137996
373,389,"Colonel Chabert, Le (1994)",Drama|Romance|War,3.5,0.0030733206497873
374,390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,3.4722,0.0130250256110035
375,391,Jason's Lyric (1994),Crime|Drama,3.3605,0.0061466412995746
376,392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,3.3696,0.0032196692521581
377,393,Street Fighter (1994),Action|Adventure|Fantasy,1.9632,0.0276598858480861
378,394,Coldblooded (1995),Comedy,3.5,0.0008780916142249
379,397,"Fear, The (1995)",Horror,2.1429,0.0008780916142249
380,398,Frank and Ollie (1995),Documentary,3.0,0.0010244402165957
381,402,Open Season (1996),Comedy,2.35,0.0013171374213374
382,404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,3.5,0.0010244402165957
383,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,2.6104,0.0535635884677222
384,406,Federal Hill (1994),Drama,3.0556,0.0011707888189666
385,407,In the Mouth of Madness (1995),Horror|Thriller,3.3208,0.025171959607782
386,408,8 Seconds (1994),Drama,3.0797,0.0099517049612161
387,409,Above the Rim (1994),Crime|Drama,3.0,0.0061466412995746
388,410,Addams Family Values (1993),Children|Comedy|Fantasy,2.9759,0.2669398507243865
389,411,Martin Lawrence: You So Crazy (1994),Comedy|Documentary,3.0,0.0020488804331915
390,412,"Age of Innocence, The (1993)",Drama,3.617,0.0636616420313092
391,413,Airheads (1994),Comedy,2.8516,0.089126298843833
392,414,"Air Up There, The (1994)",Comedy,2.5526,0.0109761451778119
393,415,Another Stakeout (1993),Comedy|Thriller,2.7695,0.0468315527586643
394,416,Bad Girls (1994),Western,2.7628,0.022684033367478
395,417,Barcelona (1994),Comedy|Romance,3.4636,0.052100102444014
396,418,Being Human (1993),Drama,2.6688,0.0111224937801827
397,419,"Beverly Hillbillies, The (1993)",Comedy,2.4344,0.0679057515000632
398,420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,2.7149,0.2154251426898557
399,421,Black Beauty (1994),Adventure|Children|Drama,3.3252,0.0237084735840738
400,422,Blink (1994),Thriller,3.2979,0.0204888043319156
401,423,Blown Away (1994),Action|Thriller,3.0455,0.035270013171369
402,424,Blue Chips (1994),Drama,2.75,0.0118542367920369
403,425,Blue Sky (1994),Drama|Romance,3.5521,0.0139031172252284
404,426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,3.0457,0.0526854968534973
405,427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,2.5939,0.0504902678179349
406,428,"Bronx Tale, A (1993)",Drama,3.799,0.0701009805356256
407,429,Cabin Boy (1994),Comedy,2.3366,0.0222449875603655
408,430,Calendar Girl (1993),Comedy|Drama,2.42,0.0035123664568998
409,431,Carlito's Way (1993),Crime|Drama,3.7688,0.130250256110035
410,432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,2.7401,0.1884969998536238
411,433,Clean Slate (1994),Comedy,2.9022,0.0200497585248031
412,434,Cliffhanger (1993),Action|Adventure|Thriller,3.0816,0.3764086052977643
413,435,Coneheads (1993),Comedy|Sci-Fi,2.5405,0.2038636031025605
414,436,Color of Night (1994),Drama|Thriller,2.5236,0.018439923898724
415,437,Cops and Robbersons (1994),Comedy,2.5785,0.0278062344504569
416,438,"Cowboy Way, The (1994)",Action|Comedy|Drama,2.8368,0.0137567686228576
417,439,Dangerous Game (1993),Drama,2.6667,0.0002926972047416
418,440,Dave (1993),Comedy|Romance,3.6015,0.2910873701155728
419,441,Dazed and Confused (1993),Comedy,3.6993,0.1181033221132565
420,442,Demolition Man (1993),Action|Adventure|Sci-Fi,3.0225,0.2666471535196448
421,443,"Endless Summer 2, The (1994)",Adventure|Documentary,3.2623,0.0087809161422495
422,444,Even Cowgirls Get the Blues (1993),Comedy|Romance,2.4552,0.0210741987413989
423,445,Fatal Instinct (1993),Comedy,2.9693,0.026050051222007
424,446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,3.9673,0.0535635884677222
425,447,"Favor, The (1994)",Comedy|Romance,2.3889,0.002487926240304
426,448,Fearless (1993),Drama,3.6626,0.0421483974827978
427,449,Fear of a Black Hat (1994),Comedy,3.5154,0.0093663105517328
428,450,With Honors (1994),Comedy|Drama,3.3101,0.0460998097468101
429,451,Flesh and Bone (1993),Drama|Mystery|Romance,3.2222,0.0103907507683286
430,452,Widows' Peak (1994),Drama,3.5485,0.0194643641153198
431,453,For Love or Money (1993),Comedy|Romance,3.0057,0.0127323284062618
432,454,"Firm, The (1993)",Drama|Thriller,3.5099,0.3750914678764269
433,455,Free Willy (1993),Adventure|Children|Drama,2.5655,0.1261524952436519
434,456,Fresh (1994),Crime|Drama|Thriller,3.8065,0.0134640714181159
435,457,"Fugitive, The (1993)",Thriller,3.9822,0.7294014342161964
436,458,Geronimo: An American Legend (1993),Drama|Western,2.9896,0.0139031172252284
437,459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,2.7769,0.0175618322844991
438,460,Getting Even with Dad (1994),Comedy,2.4706,0.0122932825991493
439,461,Go Fish (1994),Drama|Romance,3.3182,0.0127323284062618
440,462,"Good Man in Africa, A (1994)",Action|Adventure,3.0625,0.0010244402165957
441,463,Guilty as Sin (1993),Crime|Drama|Thriller,2.7857,0.0060002926972038
442,464,Hard Target (1993),Action|Adventure|Crime|Thriller,2.8721,0.0433191863017644
443,465,Heaven & Earth (1993),Action|Drama|War,3.4067,0.0108297965754411
444,466,Hot Shots! Part Deux (1993),Action|Comedy|War,2.9168,0.1906922288891862
445,467,Live Nude Girls (1995),Comedy,3.4154,0.0093663105517328
446,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,3.3366,0.1126884238255359
447,469,"House of the Spirits, The (1993)",Drama|Romance,3.4256,0.0175618322844991
448,470,House Party 3 (1994),Comedy,1.898,0.0070247329137996
449,471,"Hudsucker Proxy, The (1994)",Comedy,3.649,0.1687399385335623
450,472,I'll Do Anything (1994),Comedy|Drama,2.723,0.0106834479730702
451,473,In the Army Now (1994),Comedy|War,2.2381,0.0182935752963532
452,474,In the Line of Fire (1993),Action|Thriller,3.7482,0.2916727645250561
453,475,In the Name of the Father (1993),Drama,3.9126,0.1355188057953848
454,476,"Inkwell, The (1994)",Comedy|Drama,2.875,0.0033660178545289
455,477,What's Love Got to Do with It? (1993),Drama|Musical,3.6424,0.0671740084882091
456,478,Jimmy Hollywood (1994),Comedy|Crime|Drama,2.3929,0.0039514122640123
457,479,Judgment Night (1993),Action|Crime|Thriller,2.9173,0.018439923898724
458,480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,3.6607,0.8742865505633141
459,481,Kalifornia (1993),Drama|Thriller,3.3082,0.0841504463632249
460,482,Killing Zoe (1994),Crime|Drama|Thriller,3.3262,0.0406849114590896
461,483,King of the Hill (1993),Drama,3.7807,0.0081955217327662
462,484,Lassie (1994),Adventure|Children,2.8294,0.0122932825991493
463,485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,2.7545,0.2048880433191563
464,486,Life with Mikey (1993),Comedy,2.9082,0.0070247329137996
465,487,Lightning Jack (1994),Comedy|Western,2.5804,0.0080491731303954
466,488,M. Butterfly (1993),Drama|Romance,3.2969,0.009219961949362
467,489,Made in America (1993),Comedy,2.7649,0.0440509293136186
468,490,Malice (1993),Thriller,3.2516,0.0460998097468101
469,491,"Man Without a Face, The (1993)",Drama,3.4227,0.0803453827015834
470,492,Manhattan Murder Mystery (1993),Comedy|Mystery,3.7139,0.0494658276013391
471,493,Menace II Society (1993),Action|Crime|Drama,3.622,0.0544416800819472
472,494,Executive Decision (1996),Action|Adventure|Thriller,3.3956,0.1814722669398241
473,495,In the Realm of the Senses (Ai no corrida) (1976),Drama,3.6103,0.0098053563588453
474,496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,3.1667,0.0060002926972038
475,497,Much Ado About Nothing (1993),Comedy|Romance,3.9312,0.2060588321381229
476,498,Mr. Jones (1993),Drama|Romance,2.7778,0.0051222010829789
477,499,Mr. Wonderful (1993),Comedy|Romance,2.6047,0.0061466412995746
478,500,Mrs. Doubtfire (1993),Comedy|Drama,3.35,0.5221718132591069
479,501,Naked (1993),Drama,3.8781,0.0292697204741651
480,502,"Next Karate Kid, The (1994)",Action|Children|Romance,2.3408,0.0522464510463848
481,503,"New Age, The (1994)",Drama,3.7083,0.001609834626079
482,504,No Escape (1994),Action|Drama|Sci-Fi,2.931,0.0168300892726449
483,505,North (1994),Comedy,2.5709,0.0194643641153198
484,506,Orlando (1992),Drama|Fantasy|Romance,3.5172,0.0168300892726449
485,507,"Perfect World, A (1993)",Crime|Drama|Thriller,3.566,0.0497585248060808
486,508,Philadelphia (1993),Drama,3.7756,0.2953314795843267
487,509,"Piano, The (1993)",Drama|Romance,3.687,0.2584516317868786
488,510,Poetic Justice (1993),Drama,2.5111,0.0130250256110035
489,511,"Program, The (1993)",Action|Drama,3.0702,0.0259037026196361
490,512,"Puppet Masters, The (1994)",Horror|Sci-Fi,2.8981,0.0156593004536783
491,513,Radioland Murders (1994),Comedy|Mystery|Romance,3.1119,0.0096590077564745
492,514,"Ref, The (1994)",Comedy,3.4593,0.0664422654763549
493,515,"Remains of the Day, The (1993)",Drama|Romance,3.8999,0.1628859944387292
494,516,Renaissance Man (1994),Comedy|Drama,3.1108,0.0526854968534973
495,517,Rising Sun (1993),Action|Drama|Mystery,3.1909,0.0481486901800017
496,518,"Road to Wellville, The (1994)",Comedy,2.8253,0.0212205473437697
497,519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,2.2436,0.068052100102434
498,520,Robin Hood: Men in Tights (1993),Comedy,3.0392,0.2165959315088223
499,521,Romeo Is Bleeding (1993),Crime|Thriller,3.3719,0.0289770232694235
500,522,Romper Stomper (1992),Action|Drama,3.5082,0.0177081808868699
501,523,Ruby in Paradise (1993),Drama,3.5989,0.0131713742133743
502,524,Rudy (1993),Drama,3.5416,0.1088833601638945
503,525,"Saint of Fort Washington, The (1993)",Drama,3.4259,0.0038050636616414
504,526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,2.6818,0.0014634860237082
505,527,Schindler's List (1993),Drama|War,4.3093,0.7190106834478678
506,528,"Scout, The (1994)",Comedy|Drama,2.7316,0.0137567686228576
507,529,Searching for Bobby Fischer (1993),Drama,3.8778,0.1573247475486378
508,531,"Secret Garden, The (1993)",Children|Drama,3.5061,0.1071271769354445
509,532,Serial Mom (1994),Comedy|Crime|Horror,2.9849,0.087370115615383
510,533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,2.9703,0.0564905605151388
511,534,Shadowlands (1993),Drama|Romance,3.8918,0.0715644665593338
512,535,Short Cuts (1993),Drama,3.7473,0.0803453827015834
513,536,"Simple Twist of Fate, A (1994)",Drama,3.2701,0.012585979803891
514,537,Sirens (1994),Drama,3.2582,0.0488804331918558
515,538,Six Degrees of Separation (1993),Drama,3.659,0.0698082833308839
516,539,Sleepless in Seattle (1993),Comedy|Drama|Romance,3.5285,0.4156300307331456
517,540,Sliver (1993),Thriller,2.6988,0.0720035123664463
518,541,Blade Runner (1982),Action|Sci-Fi|Thriller,4.145,0.4424118249670068
519,542,Son in Law (1993),Comedy|Drama|Romance,2.7313,0.054588028684318
520,543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.2378,0.1884969998536238
521,544,Striking Distance (1993),Action|Crime,3.0354,0.0329284355334358
522,545,Harem (1985),Drama,1.5,0.0002926972047416
523,546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.158,0.079028245280246
524,547,Surviving the Game (1994),Action|Adventure|Thriller,2.7214,0.0100980535635869
525,548,Terminal Velocity (1994),Action|Mystery|Thriller,2.9071,0.0431728376993936
526,549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,3.8815,0.0196107127176906
527,550,Threesome (1994),Comedy|Romance,3.0742,0.0491731303965975
528,551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.7055,0.296794965608035
529,552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,3.2075,0.1927411093223777
530,553,Tombstone (1993),Action|Drama|Western,3.6978,0.2199619493633513
531,554,Trial by Jury (1994),Crime|Drama|Thriller,2.9519,0.0074637787209121
532,555,True Romance (1993),Crime|Thriller,3.8251,0.2199619493633513
533,556,"War Room, The (1993)",Documentary,4.0,0.0190253183082073
534,558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,2.6818,0.0207815015366572
535,561,Killer (Bulletproof Heart) (1994),Drama|Thriller,2.98,0.0035123664568998
536,562,Welcome to the Dollhouse (1995),Comedy|Drama,3.7354,0.0878091614224955
537,563,Germinal (1993),Drama|Romance,3.2632,0.0054148982877205
538,564,Chasers (1994),Comedy,2.4595,0.0052685496853497
539,565,Cronos (1993),Drama|Horror,3.3309,0.0098053563588453
540,566,Naked in New York (1994),Comedy|Romance,3.125,0.001609834626079
541,567,Kika (1993),Comedy|Drama,3.4857,0.004975852480608
542,568,Bhaji on the Beach (1993),Comedy|Drama,3.6585,0.005853944094833
543,569,Little Big League (1994),Comedy|Drama,2.9422,0.0289770232694235
544,570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,3.3261,0.0032196692521581
545,571,"Wedding Gift, The (1994)",Drama|Romance,3.8,0.0035123664568998
546,573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,3.3824,0.0023415776379332
547,574,Spanking the Monkey (1994),Comedy|Drama,3.227,0.0204888043319156
548,575,"Little Rascals, The (1994)",Children|Comedy,2.9567,0.0403922142543479
549,577,Andre (1994),Adventure|Children|Drama,2.7872,0.0067320357090579
550,580,Princess Caraboo (1994),Drama,2.9538,0.0093663105517328
551,581,"Celluloid Closet, The (1995)",Documentary,3.9258,0.0264890970291194
552,582,Métisse (Café au Lait) (1993),Comedy|Drama,3.4,0.0020488804331915
553,583,Dear Diary (Caro Diario) (1994),Comedy|Drama,3.4545,0.0030733206497873
554,585,"Brady Bunch Movie, The (1995)",Comedy,2.7065,0.1402019610712512
555,586,Home Alone (1990),Children|Comedy,3.1129,0.4206058832137537
556,587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,3.4534,0.4268988731156992
557,588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,3.6853,0.6155422215716939
558,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,3.9495,0.7845748573099978
559,590,Dances with Wolves (1990),Adventure|Drama|Western,3.7066,0.6629591687398415
560,592,Batman (1989),Action|Crime|Thriller,3.417,0.6821308356504197
561,593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,4.1676,0.938387238401736
562,594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,3.6031,0.2666471535196448
563,595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,3.6867,0.5214400702472528
564,596,Pinocchio (1940),Animation|Children|Fantasy|Musical,3.4438,0.1898141372749612
565,597,Pretty Woman (1990),Comedy|Romance,3.438,0.5065125128054285
566,598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,3.25,0.0013171374213374
567,599,"Wild Bunch, The (1969)",Adventure|Western,4.0167,0.0436118835065061
568,600,Love and a .45 (1994),Action|Comedy|Crime,2.8429,0.004975852480608
569,601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,3.6875,0.0010244402165957
570,602,"Great Day in Harlem, A (1994)",Documentary,3.7414,0.0040977608663831
571,603,"Bye Bye, Love (1995)",Comedy,3.0833,0.0077564759256537
572,605,One Fine Day (1996),Drama|Romance,3.2635,0.048734084589485
573,606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,2.6473,0.0212205473437697
574,608,Fargo (1996),Comedy|Crime|Drama|Thriller,4.1022,0.6445192448411174
575,609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,2.9547,0.0370261963998189
576,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.3633,0.1170788818966607
577,611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,2.5174,0.0250256110054112
578,612,"Pallbearer, The (1996)",Comedy,2.6657,0.0254646568125237
579,613,Jane Eyre (1996),Drama|Romance,3.6454,0.0365871505927064
580,614,Loaded (1994),Drama|Thriller,3.4762,0.0029269720474165
581,615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,3.9077,0.0093663105517328
582,616,"Aristocats, The (1970)",Animation|Children,3.3567,0.1198595053417064
583,617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,3.6415,0.0076101273232829
584,618,Two Much (1995),Comedy|Romance,2.6842,0.0054148982877205
585,619,Ed (1996),Comedy,2.806,0.0096590077564745
586,621,My Favorite Season (1993),Drama,3.5517,0.0040977608663831
587,626,"Thin Line Between Love and Hate, A (1996)",Comedy,2.8968,0.0090736133469912
588,627,"Last Supper, The (1995)",Drama|Thriller,3.5714,0.0254646568125237
589,628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,3.7817,0.1661056636908874
590,630,Carried Away (1996),Drama|Romance,3.4,0.0027806234450456
591,631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,2.7729,0.0333674813405483
592,632,Land and Freedom (Tierra y libertad) (1995),Drama|War,3.9143,0.004975852480608
593,633,Denise Calls Up (1995),Comedy,3.3333,0.0060002926972038
594,634,Theodore Rex (1995),Comedy,2.5658,0.0054148982877205
595,635,"Family Thing, A (1996)",Comedy|Drama,3.6585,0.0178545294892407
596,637,Sgt. Bilko (1996),Comedy,2.7813,0.0758085760280878
597,638,Jack and Sarah (1995),Romance,3.0088,0.0081955217327662
598,639,Girl 6 (1996),Comedy|Drama,2.9534,0.0171227864773866
599,640,Diabolique (1996),Drama|Thriller,2.9439,0.0481486901800017
600,641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy,2.3125,0.0010244402165957
601,645,Nelly & Monsieur Arnaud (1995),Drama,3.4444,0.0051222010829789
